Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
21;22/10/2010;71066845;0;7072;2725;2115187208;8163
21;29/10/2010;73175665;0;6751;2716;2115661131;8163
21;05/11/2010;71988876;0;5871;2689;2116135053;8163
21;12/11/2010;73579638;0;6095;2728;2116608975;8163
21;19/11/2010;75628889;0;5171;2771;2115470304;8163
21;26/11/2010;124562861;1;6296;2735;2114062867;8163
21;03/12/2010;82921073;0;5043;2708;211265543;8163
21;10/12/2010;94389164;0;4635;2843;2111247993;8163
21;17/12/2010;114755683;0;4863;2869;2110645458;8163
21;24/12/2010;158725778;0;5129;2886;2110646599;8163
21;31/12/2010;67290323;1;4719;2943;211064774;8163
21;07/01/2011;62915206;0;4424;2976;2110648881;8028
21;14/01/2011;65078913;0;3414;2983;2111176713;8028
21;21/01/2011;66394173;0;4272;3016;2114864691;8028
21;28/01/2011;64987829;0;4404;301;2118552668;8028
21;04/02/2011;59621824;0;3633;2989;2122240646;8028
21;11/02/2011;77190851;1;3461;3022;2125928624;8028
21;18/02/2011;88470192;0;5987;3045;2129033115;8028
21;25/02/2011;76831385;0;6127;3065;213190421;8028
21;04/03/2011;79627772;0;5952;3288;2134775305;8028
21;11/03/2011;7634799;0;5469;3459;2137646401;8028
21;18/03/2011;793569;0;6326;3488;2140156238;8028
21;25/03/2011;75371132;0;7033;3473;2142521573;8028
21;01/04/2011;73205637;0;5636;3524;2144886908;7931
21;08/04/2011;74478289;0;6862;3622;2147252242;7931
21;15/04/2011;76839005;0;7101;3743;2149420631;7931
21;22/04/2011;80130201;0;7079;3807;2151096657;7931
21;29/04/2011;78325075;0;7019;381;2152772683;7931
21;06/05/2011;71889833;0;6187;3906;2154448709;7931
21;13/05/2011;7542367;0;7504;3899;2156124735;7931
21;20/05/2011;74483656;0;6836;3907;2153834778;7931
21;27/05/2011;74438981;0;7686;3786;2151544822;7931
21;03/06/2011;77387858;0;8382;3699;2149254865;7931
21;10/06/2011;79439789;0;8471;3648;2146964908;7931
21;17/06/2011;82322043;0;8754;3637;2146513538;7931
21;24/06/2011;77129898;0;8572;3594;2147441108;7931
21;01/07/2011;78463912;0;8757;3524;2148368678;7852
21;08/07/2011;7340994;0;8916;348;2149296249;7852
21;15/07/2011;72831115;0;9105;3575;2150134426;7852
21;22/07/2011;78449067;0;9027;3651;2150749122;7852
21;29/07/2011;75116712;0;9156;3682;2151363819;7852
21;05/08/2011;78361489;0;9422;3684;2151978515;7852
21;12/08/2011;77693337;0;9232;3638;2152593211;7852
21;19/08/2011;8555465;0;9011;3554;2153229307;7852
21;26/08/2011;82112753;0;9207;3523;215386897;7852
21;02/09/2011;7055578;0;9194;3533;2154508632;7852
21;09/09/2011;65398965;1;7887;3546;2155148295;7852
21;16/09/2011;65352584;0;8062;3526;2156944378;7852
21;23/09/2011;68191329;0;7568;3467;2160282356;7852
21;30/09/2011;65197048;0;7891;3355;2163620333;7852
21;07/10/2011;66345246;0;7164;3285;2166958311;7441
21;14/10/2011;67137944;0;6979;3274;2170048261;7441
21;21/10/2011;72903606;0;6516;3353;2171650042;7441
21;28/10/2011;738812;0;6546;3372;2173251824;7441
21;04/11/2011;76735837;0;5601;3332;2174853605;7441
21;11/11/2011;75736987;0;598;3297;2176455387;7441
21;18/11/2011;73701409;0;619;3308;2178670218;7441
21;25/11/2011;12192634;1;5643;3236;2181130269;7441
21;02/12/2011;79318425;0;4872;3172;2183590319;7441
21;09/12/2011;89774713;0;4144;3158;218605037;7441
21;16/12/2011;102758451;0;5056;3159;2188217928;7441
21;23/12/2011;138455217;0;4654;3112;2189995495;7441
21;30/12/2011;80436236;1;4516;3129;2191773063;7441
21;06/01/2012;64018186;0;481;3157;219355063;7057
21;13/01/2012;63118125;0;45;3261;2195328198;7057
21;20/01/2012;6511782;0;5221;3268;2196258417;7057
21;27/01/2012;61125871;0;5079;329;2197188636;7057
21;03/02/2012;68072543;0;5583;336;2198118854;7057
21;10/02/2012;77065279;1;4652;3409;2199049073;7057
21;17/02/2012;83466352;0;4503;351;2200651993;7057
21;24/02/2012;74709907;0;5481;3555;220275944;7057
21;02/03/2012;7643854;0;593;363;2204866886;7057
21;09/03/2012;7550844;0;5716;3669;2206974332;7057
21;16/03/2012;76733832;0;6339;3734;2208498468;7057
21;23/03/2012;72975997;0;6296;3787;2209244858;7057
21;30/03/2012;72479876;0;6787;3845;2209991248;7057
21;06/04/2012;76195658;0;6902;3891;2210737638;6891
21;13/04/2012;76931904;0;6903;3891;2211484028;6891
21;20/04/2012;73485891;0;6697;3877;2212021074;6891
21;27/04/2012;67482958;0;6921;3814;221255812;6891
21;04/05/2012;69764532;0;7753;3749;2213095166;6891
21;11/05/2012;64994554;0;7414;3688;2213632212;6891
21;18/05/2012;70055416;0;7242;363;221380331;6891
21;25/05/2012;72289124;0;7949;3561;2213828029;6891
21;01/06/2012;69543983;0;7924;3501;2213852748;6891
21;08/06/2012;70789572;0;7947;3452;2213877467;6891
21;15/06/2012;72704904;0;8151;3393;2214009901;6891
21;22/06/2012;735870;0;8178;3346;2214411622;6891
21;29/06/2012;71634139;0;8805;3286;2214813343;6891
21;06/07/2012;69301359;0;8526;3227;2215215064;6565
21;13/07/2012;66813236;0;8251;3256;2215616784;6565
21;20/07/2012;69120033;0;8425;3311;2215701123;6565
21;27/07/2012;67778914;0;8809;3407;2215785461;6565
21;03/08/2012;69378585;0;9157;3417;2215869799;6565
21;10/08/2012;70027201;0;8957;3494;2215954138;6565
21;17/08/2012;75196381;0;8555;3571;2216751459;6565
21;24/08/2012;80200361;0;7772;362;2218083518;6565
21;31/08/2012;76386759;0;8358;3638;2219415576;6565
21;07/09/2012;64282729;1;884;373;2220747635;6565
21;14/09/2012;62849463;0;761;3717;2222174395;6565
21;21/09/2012;66715146;0;7154;3721;2224169362;6565
21;28/09/2012;64709765;0;8038;3666;2226164329;6565
21;05/10/2012;65176891;0;7028;3617;2228159296;617
21;12/10/2012;65304344;0;6153;3601;2230154263;617
21;19/10/2012;64136814;0;6852;3594;2230598077;617
21;26/10/2012;67520287;0;705;3506;2230783366;617
22;05/02/2010;103301737;0;2436;2788;1353524608;8283
22;12/02/2010;102257125;1;2814;2771;1354113076;8283
22;19/02/2010;98846761;0;3196;2747;1354657781;8283
22;26/02/2010;89976148;0;3598;2753;1355195191;8283
22;05/03/2010;100920124;0;3682;2766;1355732602;8283
22;12/03/2010;96718737;0;4343;2805;1356270013;8283
22;19/03/2010;96614509;0;4603;2834;1356682247;8283
22;26/03/2010;101207512;0;4856;2831;1357073618;8283
22;02/04/2010;117734099;0;4496;2826;1357464988;8348
22;09/04/2010;103317107;0;5706;2849;1357856359;8348
22;16/04/2010;100096867;0;5114;2885;13582725;8348
22;23/04/2010;96959447;0;5104;2895;1358721667;8348
22;30/04/2010;97768306;0;5096;2935;1359170833;8348
22;07/05/2010;105297328;0;6381;2981;135962;8348
22;14/05/2010;97358533;0;5099;2983;136010394;8348
22;21/05/2010;97997789;0;5999;2961;1360796521;8348
22;28/05/2010;11037404;0;6564;2906;1361489101;8348
22;04/06/2010;109553913;0;6949;2857;1362181682;8348
22;11/06/2010;106119647;0;6501;283;1362874263;8348
22;18/06/2010;105289525;0;6713;2805;1363243393;8348
22;25/06/2010;109502033;0;7437;281;1363483143;8348
22;02/07/2010;112025971;0;7288;2815;1363722893;8433
22;09/07/2010;109265426;0;7922;2806;1363962643;8433
22;16/07/2010;98839299;0;763;2796;1364179827;8433
22;23/07/2010;9741232;0;7691;2784;1364366924;8433
22;30/07/2010;97077364;0;7635;2792;1364554021;8433
22;06/08/2010;101032614;0;7437;2792;1364741118;8433
22;13/08/2010;99309743;0;7475;281;1364928214;8433
22;20/08/2010;101704544;0;7321;2796;1365249182;8433
22;27/08/2010;108142096;0;6899;277;136557015;8433
22;03/09/2010;107453588;0;7585;2735;1365891118;8433
22;10/09/2010;9241744;1;686;2717;1366212085;8433
22;17/09/2010;91828597;0;6249;2716;1366338071;8433
22;24/09/2010;90277925;0;6514;2718;1366317821;8433
22;01/10/2010;90598717;0;6931;2717;1366297571;8572
22;08/10/2010;101505162;0;5632;2776;1366277321;8572
22;15/10/2010;95440146;0;5523;2878;1366401935;8572
22;22/10/2010;96099852;0;5024;2919;136688871;8572
22;29/10/2010;102576627;0;5773;2938;1367375484;8572
22;05/11/2010;100688816;0;4434;2938;1367862258;8572
22;12/11/2010;104369864;0;4442;2961;1368349032;8572
22;19/11/2010;98589644;0;4862;303;1367715714;8572
22;26/11/2010;156450226;1;4461;307;1366895714;8572
22;03/12/2010;123051458;0;3942;3065;1366075714;8572
22;10/12/2010;136720284;0;2843;3132;1365255714;8572
22;17/12/2010;152768299;0;3046;3139;1365292811;8572
22;24/12/2010;196244504;0;2976;315;136597273;8572
22;31/12/2010;77426228;1;2849;3177;136665265;8572
22;07/01/2011;8739547;0;3256;3193;1367332569;8458
22;14/01/2011;80753552;0;2476;3215;136803477;8458
22;21/01/2011;85500102;0;268;3232;1368870657;8458
22;28/01/2011;79936915;0;2061;3243;1369706544;8458
22;04/02/2011;94606098;0;2639;324;1370542431;8458
22;11/02/2011;100920633;1;2889;3255;1371378318;8458
22;18/02/2011;97596486;0;3534;3263;1372511849;8458
22;25/02/2011;91124543;0;3023;3281;1373764439;8458
22;04/03/2011;99735315;0;3352;3437;1375017028;8458
22;11/03/2011;94458723;0;4142;36;1376269617;8458
22;18/03/2011;92642712;0;4338;3634;1377398929;8458
22;25/03/2011;93352839;0;3877;3624;1378478929;8458
22;01/04/2011;95158837;0;3604;3638;1379558929;8252
22;08/04/2011;96904669;0;4442;372;1380638929;8252
22;15/04/2011;100855704;0;4888;3823;1381646952;8252
22;22/04/2011;11527819;0;4776;3919;1382475036;8252
22;29/04/2011;9261338;0;572;3988;1383303119;8252
22;06/05/2011;103207606;0;5363;4078;1384131202;8252
22;13/05/2011;100155874;0;5771;4095;1384959286;8252
22;20/05/2011;97030783;0;5856;4101;138587106;8252
22;27/05/2011;102156834;0;6259;4034;1386782834;8252
22;03/06/2011;112516992;0;7009;3973;1387694608;8252
22;10/06/2011;106086849;0;6953;3924;1388606382;8252
22;17/06/2011;104245461;0;6397;3873;1390028333;8252
22;24/06/2011;10125842;0;6853;3851;1391832917;8252
22;01/07/2011;107749168;0;708;3815;13936375;8023
22;08/07/2011;101705065;0;7422;3784;1395442083;8023
22;15/07/2011;96195357;0;752;3827;1397006325;8023
22;22/07/2011;9646838;0;7779;3882;1397969712;8023
22;29/07/2011;94495869;0;7532;3898;1398933099;8023
22;05/08/2011;98323296;0;7533;3903;1399896486;8023
22;12/08/2011;9917792;0;7469;388;1400859873;8023
22;19/08/2011;97300491;0;713;382;1401289205;8023
22;26/08/2011;118181531;0;7222;3796;1401629528;8023
22;02/09/2011;91276276;0;6916;3784;140196985;8023
22;09/09/2011;100443454;1;6914;3809;1402310173;8023
22;16/09/2011;93742065;0;6808;3809;1402735;8023
22;23/09/2011;89983475;0;6236;3758;14032725;8023
22;30/09/2011;95331416;0;6978;3684;140381;8023
22;07/10/2011;99343667;0;5644;3633;14043475;7706
22;14/10/2011;94433732;0;6263;3583;1404784194;7706
22;21/10/2011;98156722;0;593;3618;1404616048;7706
22;28/10/2011;109935168;0;4931;3604;1404447903;7706
22;04/11/2011;110657559;0;4281;3586;1404279758;7706
22;11/11/2011;105174029;0;478;357;1404111613;7706
22;18/11/2011;100757944;0;5062;3571;1404127857;7706
22;25/11/2011;153585749;1;4628;3536;1404217857;7706
22;02/12/2011;116762114;0;4911;3501;1404307857;7706
22;09/12/2011;130896744;0;4535;347;1404397857;7706
22;16/12/2011;145315333;0;3911;3445;1404700795;7706
22;23/12/2011;186319568;0;3983;3413;140528765;7706
22;30/12/2011;98266114;1;3628;3402;1405874505;7706
22;06/01/2012;8953582;0;3461;3439;1406461359;7503
22;13/01/2012;85543757;0;39;3523;1407048214;7503
22;20/01/2012;89702744;0;2916;3542;1408086118;7503
22;27/01/2012;78645923;0;3568;3568;1409124021;7503
22;03/02/2012;95848775;0;4058;3633;1410161924;7503
22;10/02/2012;103444807;1;3568;3655;1411199827;7503
22;17/02/2012;100474941;0;3625;3703;1412140357;7503
22;24/02/2012;91295895;0;39;3751;1413007857;7503
22;02/03/2012;97486665;0;3747;3827;1413875357;7503
22;09/03/2012;99112701;0;4172;3876;1414742857;7503
22;16/03/2012;96678001;0;4606;3867;14155478;7503
22;23/03/2012;9927744;0;5468;3889;1416269332;7503
22;30/03/2012;96576993;0;464;3921;1416990864;7503
22;06/04/2012;119748966;0;4638;3957;1417712396;7671
22;13/04/2012;93911824;0;4989;4025;1418433929;7671
22;20/04/2012;100034287;0;5881;4046;1419015262;7671
22;27/04/2012;92253994;0;5142;4023;1419596595;7671
22;04/05/2012;100508331;0;5075;3991;1420177929;7671
22;11/05/2012;99786863;0;5672;3947;1420759262;7671
22;18/05/2012;98661202;0;619;3899;1420970115;7671
22;25/05/2012;104729738;0;6239;385;1421032776;7671
22;01/06/2012;110285737;0;7001;3798;1421095438;7671
22;08/06/2012;106113437;0;6171;3746;1421158099;7671
22;15/06/2012;106121919;0;6656;3683;1421292548;7671
22;22/06/2012;11124493;0;7061;3629;1421606464;7671
22;29/06/2012;105388178;0;7099;3577;1421920381;7671
22;06/07/2012;109778614;0;7741;3538;1422234298;7753
22;13/07/2012;97136138;0;7581;3561;1422548214;7753
22;20/07/2012;99196937;0;7657;361;1422337569;7753
22;27/07/2012;92573121;0;7352;3701;1422126924;7753
22;03/08/2012;100725783;0;7299;3698;1421916279;7753
22;10/08/2012;97381279;0;7674;3772;1421705634;7753
22;17/08/2012;98127326;0;7492;384;1422157385;7753
22;24/08/2012;106090675;0;7042;3874;1423105933;7753
22;31/08/2012;102227086;0;7193;3884;1424054482;7753
22;07/09/2012;9966288;1;733;3921;142500303;7753
22;14/09/2012;91804928;0;6642;3988;1425938833;7753
22;21/09/2012;92161253;0;6338;4056;1426798167;7753
22;28/09/2012;97647951;0;6217;4018;14276575;7753
22;05/10/2012;100988736;0;6209;4027;1428516833;7543
22;12/10/2012;100403984;0;5418;4029;1429376167;7543
22;19/10/2012;97802795;0;5528;4;1428633629;7543
22;26/10/2012;109442269;0;5758;3917;1427624113;7543
23;05/02/2010;136472158;0;1525;2788;1315279032;5892
23;12/02/2010;138089208;1;1875;2771;1315866129;5892
23;19/02/2010;131958804;0;267;2747;131637;5892
23;26/02/2010;119870965;0;3268;2753;131686;5892
23;05/03/2010;131117593;0;3315;2766;131735;5892
23;12/03/2010;140808296;0;3607;2805;131784;5892
23;19/03/2010;122900832;0;4301;2834;1318242903;5892
23;26/03/2010;13107018;0;3859;2831;131863129;5892
23;02/04/2010;155662762;0;405;2826;1319019677;5435
23;09/04/2010;12644347;0;5682;2849;1319408065;5435
23;16/04/2010;128882372;0;4425;2885;1319809;5435
23;23/04/2010;131502308;0;464;2895;1320226667;5435
23;30/04/2010;125941452;0;4547;2935;1320644333;5435
23;07/05/2010;136555228;0;6104;2981;1321062;5435
23;14/05/2010;130305509;0;4533;2983;132152129;5435
23;21/05/2010;132742428;0;5794;2961;1322230323;5435
23;28/05/2010;157115856;0;6926;2906;1322939355;5435
23;04/06/2010;151443551;0;6494;2857;1323648387;5435
23;11/06/2010;143943206;0;5835;283;1324357419;5435
23;18/06/2010;150770893;0;6029;2805;1324733333;5435
23;25/06/2010;141520488;0;6983;281;1324976;5435
23;02/07/2010;154911318;0;6476;2815;1325218667;5326
23;09/07/2010;141753578;0;7716;2806;1325461333;5326
23;16/07/2010;141312411;0;7394;2796;1325667742;5326
23;23/07/2010;133363445;0;702;2784;1325825806;5326
23;30/07/2010;131977355;0;6971;2792;1325983871;5326
23;06/08/2010;141701307;0;7003;2792;1326141935;5326
23;13/08/2010;134634597;0;6743;281;13263;5326
23;20/08/2010;143990105;0;6865;2796;1326616129;5326
23;27/08/2010;158462336;0;6325;277;1326932258;5326
23;03/09/2010;140511923;0;7291;2735;1327248387;5326
23;10/09/2010;127284285;1;6321;2717;1327564516;5326
23;17/09/2010;115913258;0;553;2716;1327670667;5326
23;24/09/2010;109905565;0;5775;2718;1327619333;5326
23;01/10/2010;112990944;0;6207;2717;1327568;5287
23;08/10/2010;117985168;0;5075;2776;1327516667;5287
23;15/10/2010;111980971;0;4555;2878;1327633548;5287
23;22/10/2010;114750392;0;4319;2919;1328170968;5287
23;29/10/2010;111287123;0;4868;2938;1328708387;5287
23;05/11/2010;120311996;0;366;2938;1329245806;5287
23;12/11/2010;138795375;0;3559;2961;1329783226;5287
23;19/11/2010;131499432;0;4166;303;1329172;5287
23;26/11/2010;207268505;1;3495;307;1328369333;5287
23;03/12/2010;161702541;0;343;3065;1327566667;5287
23;10/12/2010;187236599;0;2012;3132;1326764;5287
23;17/12/2010;223857348;0;2305;3139;1326804516;5287
23;24/12/2010;27342771;0;2296;315;1327477419;5287
23;31/12/2010;116977385;1;1905;3177;1328150323;5287
23;07/01/2011;112203448;0;2781;3193;1328823226;5114
23;14/01/2011;10167561;0;182;3215;1329510645;5114
23;21/01/2011;111070606;0;1558;3232;1330285161;5114
23;28/01/2011;108365761;0;1091;3243;1331059677;5114
23;04/02/2011;115943853;0;145;324;1331834194;5114
23;11/02/2011;12497864;1;2152;3255;133260871;5114
23;18/02/2011;136997157;0;266;3263;1333701429;5114
23;25/02/2011;12069172;0;17;3281;1334921429;5114
23;04/03/2011;130118528;0;2067;3437;1336141429;5114
23;11/03/2011;104204355;0;2936;36;1337361429;5114
23;18/03/2011;120368262;0;3728;3634;1338492258;5114
23;25/03/2011;114862483;0;2911;3624;1339587419;5114
23;01/04/2011;118269495;0;2944;3638;1340682581;4781
23;08/04/2011;124890198;0;3674;372;1341777742;4781
23;15/04/2011;126368051;0;4551;3823;1342784667;4781
23;22/04/2011;144730124;0;3962;3919;1343571;4781
23;29/04/2011;11733074;0;542;3988;1344357333;4781
23;06/05/2011;135992113;0;5007;4078;1345143667;4781
23;13/05/2011;125491487;0;5512;4095;134593;4781
23;20/05/2011;133761755;0;5667;4101;1346803871;4781
23;27/05/2011;136194518;0;6327;4034;1347677742;4781
23;03/06/2011;156216197;0;6721;3973;1348551613;4781
23;10/06/2011;144702806;0;6523;3924;1349425484;4781
23;17/06/2011;147052083;0;6106;3873;1350837333;4781
23;24/06/2011;143403618;0;638;3851;1352652667;4781
23;01/07/2011;149250744;0;6565;3815;1354468;4584
23;08/07/2011;137948805;0;6992;3784;1356283333;4584
23;15/07/2011;136052056;0;698;3827;1357837419;4584
23;22/07/2011;1362144;0;7674;3882;1358738387;4584
23;29/07/2011;131976755;0;6955;3898;1359639355;4584
23;05/08/2011;141634468;0;6953;3903;1360540323;4584
23;12/08/2011;138095205;0;6986;388;136144129;4584
23;19/08/2011;145341653;0;6709;382;136183129;4584
23;26/08/2011;163726629;0;6704;3796;1362136129;4584
23;02/09/2011;146429569;0;6533;3784;1362440968;4584
23;09/09/2011;14232899;1;6604;3809;1362745806;4584
23;16/09/2011;125332917;0;6052;3809;1363145;4584
23;23/09/2011;128908281;0;5714;3758;136367;4584
23;30/09/2011;127559785;0;6476;3684;1364195;4584
23;07/10/2011;146350199;0;49;3633;136472;442
23;14/10/2011;125777834;0;5679;3583;1365150968;442
23;21/10/2011;144103259;0;5212;3618;1365017742;442
23;28/10/2011;140719196;0;4257;3604;1364884516;442
23;04/11/2011;142843633;0;3918;3586;136475129;442
23;11/11/2011;143694078;0;4404;357;1364618065;442
23;18/11/2011;134563196;0;4548;3571;1364666667;442
23;25/11/2011;205705953;1;3523;3536;1364788;442
23;02/12/2011;155288659;0;436;3501;1364909333;442
23;09/12/2011;18411736;0;364;347;1365030667;442
23;16/12/2011;21736212;0;3299;3445;1365335161;442
23;23/12/2011;258795332;0;278;3413;1365883871;442
23;30/12/2011;121348695;1;223;3402;1366432581;442
23;06/01/2012;115066255;0;2429;3439;136698129;4261
23;13/01/2012;103145135;0;2849;3523;136753;4261
23;20/01/2012;114699213;0;1533;3542;1368564194;4261
23;27/01/2012;103747638;0;2571;3568;1369598387;4261
23;03/02/2012;126187267;0;2971;3633;1370632581;4261
23;10/02/2012;135844407;1;266;3655;1371666774;4261
23;17/02/2012;136554669;0;2701;3703;1372583103;4261
23;24/02/2012;127294827;0;3112;3751;1373411034;4261
23;02/03/2012;13228522;0;2591;3827;1374238966;4261
23;09/03/2012;12927249;0;3311;3876;1375066897;4261
23;16/03/2012;125836431;0;4119;3867;1375843871;4261
23;23/03/2012;12881541;0;5782;3889;1376552903;4261
23;30/03/2012;126196496;0;3671;3921;1377261935;4261
23;06/04/2012;160460569;0;3743;3957;1377970968;4125
23;13/04/2012;123175254;0;4181;4025;137868;4125
23;20/04/2012;128789941;0;5655;4046;1379230667;4125
23;27/04/2012;127775876;0;4462;4023;1379781333;4125
23;04/05/2012;131737968;0;4588;3991;1380332;4125
23;11/05/2012;132191434;0;529;3947;1380882667;4125
23;18/05/2012;133295247;0;5842;3899;1381065806;4125
23;25/05/2012;155293464;0;6643;385;1381101935;4125
23;01/06/2012;147614434;0;6622;3798;1381138065;4125
23;08/06/2012;156804854;0;5682;3746;1381174194;4125
23;15/06/2012;154366768;0;6473;3683;1381295333;4125
23;22/06/2012;152204257;0;7182;3629;1381629;4125
23;29/06/2012;145178216;0;6423;3577;1381962667;4125
23;06/07/2012;154537016;0;7086;3538;1382296333;4156
23;13/07/2012;138492163;0;6919;3561;138263;4156
23;20/07/2012;138133923;0;7113;361;1382331935;4156
23;27/07/2012;132293236;0;6931;3701;1382033871;4156
23;03/08/2012;141692631;0;7151;3698;1381735806;4156
23;10/08/2012;143631176;0;7112;3772;1381437742;4156
23;17/08/2012;151013145;0;6997;384;1381857097;4156
23;24/08/2012;170222096;0;6463;3874;1382814516;4156
23;31/08/2012;157746878;0;6834;3884;1383771935;4156
23;07/09/2012;142716226;1;6674;3921;1384729355;4156
23;14/09/2012;127904164;0;6137;3988;1385673;4156
23;21/09/2012;133862755;0;568;4056;1386534;4156
23;28/09/2012;131903506;0;5371;4018;1387395;4156
23;05/10/2012;146461659;0;5665;4027;1388256;4145
23;12/10/2012;141292525;0;481;4029;1389117;4145
23;19/10/2012;136315577;0;4789;4;1388336129;4145
23;26/10/2012;134745459;0;5056;3917;1387281613;4145
24;05/02/2010;138872563;0;2243;2954;1315279032;8326
24;12/02/2010;14141071;1;2594;294;1315866129;8326
24;19/02/2010;138536249;0;3105;2909;131637;8326
24;26/02/2010;115872274;0;3398;291;131686;8326
24;05/03/2010;141238737;0;3673;2919;131735;8326
24;12/03/2010;130934016;0;4231;2938;131784;8326
24;19/03/2010;122251129;0;4609;296;1318242903;8326
24;26/03/2010;125831156;0;4887;2963;131863129;8326
24;02/04/2010;147832126;0;4522;2957;1319019677;8211
24;09/04/2010;137957963;0;6206;2992;1319408065;8211
24;16/04/2010;126826672;0;5108;301;1319809;8211
24;23/04/2010;126411701;0;5107;3021;1320226667;8211
24;30/04/2010;125987719;0;5148;3042;1320644333;8211
24;07/05/2010;140970503;0;6665;3095;1321062;8211
24;14/05/2010;134678335;0;5131;3112;132152129;8211
24;21/05/2010;128348285;0;6044;3096;1322230323;8211
24;28/05/2010;147386815;0;6959;3046;1322939355;8211
24;04/06/2010;156666891;0;7199;3006;1323648387;8211
24;11/06/2010;137545821;0;6484;2972;1324357419;8211
24;18/06/2010;135416818;0;6717;2942;1324733333;8211
24;25/06/2010;139907375;0;749;2958;1324976;8211
24;02/07/2010;156338794;0;7112;2958;1325218667;8117
24;09/07/2010;166550255;0;7905;294;1325461333;8117
24;16/07/2010;141869705;0;7656;2933;1325667742;8117
24;23/07/2010;133374035;0;7527;2924;1325825806;8117
24;30/07/2010;138751763;0;7591;2932;1325983871;8117
24;06/08/2010;144281928;0;7454;2942;1326141935;8117
24;13/08/2010;138424375;0;7417;2923;13263;8117
24;20/08/2010;137530754;0;7217;2913;1326616129;8117
24;27/08/2010;135005935;0;67;2885;1326932258;8117
24;03/09/2010;13663816;0;7352;286;1327248387;8117
24;10/09/2010;147449859;1;6711;2837;1327564516;8117
24;17/09/2010;127329546;0;6031;2846;1327670667;8117
24;24/09/2010;116941327;0;643;2837;1327619333;8117
24;01/10/2010;12152732;0;6688;284;1327568;8275
24;08/10/2010;136194494;0;5482;2903;1327516667;8275
24;15/10/2010;130080674;0;5283;2999;1327633548;8275
24;22/10/2010;123487533;0;4869;3049;1328170968;8275
24;29/10/2010;124492594;0;5729;3055;1328708387;8275
24;05/11/2010;128535801;0;422;3049;1329245806;8275
24;12/11/2010;131287701;0;4176;3065;1329783226;8275
24;19/11/2010;12771506;0;4563;3138;1329172;8275
24;26/11/2010;177927651;1;4192;3186;1328369333;8275
24;03/12/2010;14133027;0;3708;32;1327566667;8275
24;10/12/2010;159301275;0;2711;3255;1326764;8275
24;17/12/2010;166352577;0;2799;3301;1326804516;8275
24;24/12/2010;238601575;0;2774;3309;1327477419;8275
24;31/12/2010;120860005;1;259;3336;1328150323;8275
24;07/01/2011;117864171;0;3072;3351;1328823226;8252
24;14/01/2011;11677402;0;2241;3367;1329510645;8252
24;21/01/2011;110717039;0;2369;3391;1330285161;8252
24;28/01/2011;112692134;0;1791;3402;1331059677;8252
24;04/02/2011;122518204;0;2383;34;1331834194;8252
24;11/02/2011;134124062;1;2651;3416;133260871;8252
24;18/02/2011;136015012;0;3404;342;1333701429;8252
24;25/02/2011;123512133;0;2609;3452;1334921429;8252
24;04/03/2011;134699453;0;3136;3605;1336141429;8252
24;11/03/2011;12532187;0;3951;3752;1337361429;8252
24;18/03/2011;116839726;0;4339;3796;1338492258;8252
24;25/03/2011;115869312;0;3688;3789;1339587419;8252
24;01/04/2011;11638033;0;3573;3811;1340682581;8212
24;08/04/2011;127367032;0;447;3895;1341777742;8212
24;15/04/2011;124557665;0;5236;3981;1342784667;8212
24;22/04/2011;13724849;0;46;4061;1343571;8212
24;29/04/2011;119776117;0;6048;4117;1344357333;8212
24;06/05/2011;133963035;0;5575;4192;1345143667;8212
24;13/05/2011;131195016;0;5849;4211;134593;8212
24;20/05/2011;12342817;0;5984;4202;1346803871;8212
24;27/05/2011;131115372;0;6574;4134;1347677742;8212
24;03/06/2011;155483762;0;7312;4069;1348551613;8212
24;10/06/2011;137384191;0;7002;4025;1349425484;8212
24;17/06/2011;132035923;0;6434;3989;1350837333;8212
24;24/06/2011;130485067;0;6888;3964;1352652667;8212
24;01/07/2011;144559661;0;7027;3916;1354468;8358
24;08/07/2011;156734007;0;7256;3886;1356283333;8358
24;15/07/2011;135693895;0;7443;3915;1357837419;8358
24;22/07/2011;135767224;0;7929;3972;1358738387;8358
24;29/07/2011;131097306;0;7484;4004;1359639355;8358
24;05/08/2011;141761681;0;7464;402;1360540323;8358
24;12/08/2011;140281801;0;7252;3995;136144129;8358
24;19/08/2011;135203988;0;6993;3942;136183129;8358
24;26/08/2011;140237209;0;6994;3906;1362136129;8358
24;02/09/2011;119610544;0;6814;3879;1362440968;8358
24;09/09/2011;152745519;1;6832;393;1362745806;8358
24;16/09/2011;122753597;0;6556;3937;1363145;8358
24;23/09/2011;123237649;0;6061;3899;136367;8358
24;30/09/2011;124624261;0;68;3858;1364195;8358
24;07/10/2011;140591439;0;5387;3775;136472;8454
24;14/10/2011;133331503;0;6021;3744;1365150968;8454
24;21/10/2011;128356343;0;566;3757;1365017742;8454
24;28/10/2011;130714275;0;48;3757;1364884516;8454
24;04/11/2011;138586038;0;3987;3738;136475129;8454
24;11/11/2011;142507859;0;4678;3719;1364618065;8454
24;18/11/2011;129753569;0;4817;3717;1364666667;8454
24;25/11/2011;176123567;1;4183;3689;1364788;8454
24;02/12/2011;13356471;0;4721;3666;1364909333;8454
24;09/12/2011;152961554;0;423;3627;1365030667;8454
